row_id,energy
100497,2163.551255631567
100498,2163.551255631567
100499,2163.551255631567
100500,2163.551255631567
100501,2163.551255631567
100502,2163.551255631567
100503,2163.551255631567
100504,2163.551255631567
100505,2163.551255631567
100506,2163.551255631567
100507,2163.551255631567
100508,2163.551255631567
100509,2163.551255631567
100510,2163.551255631567
100511,2163.551255631567
100512,2163.551255631567
100513,2163.551255631567
100514,2163.551255631567
100515,2163.551255631567
100516,2163.551255631567
100517,2163.551255631567
100518,2163.551255631567
100519,2163.551255631567
100520,2163.551255631567
100521,2163.551255631567
100522,2163.551255631567
100523,2163.551255631567
100524,2163.551255631567
100525,2163.551255631567
100526,2163.551255631567
100527,2163.551255631567
100528,2163.551255631567
100529,2163.551255631567
100530,2163.551255631567
100531,2163.551255631567
100532,2163.551255631567
100533,2163.551255631567
100534,2163.551255631567
100535,2163.551255631567
100536,2163.551255631567
100537,2163.551255631567
100538,2163.551255631567
100539,2163.551255631567
100540,2163.551255631567
100541,2163.551255631567
100542,2163.551255631567
100543,2163.551255631567
100544,2163.551255631567
100545,2163.551255631567
100546,2163.551255631567
100547,2163.551255631567
100548,2163.551255631567
100549,2163.551255631567
100550,2163.551255631567
100551,2163.551255631567
100552,2163.551255631567
100553,2163.551255631567
100554,2163.551255631567
100555,2163.551255631567
100556,2163.551255631567
100557,2163.551255631567
100558,2163.551255631567
100559,2163.551255631567
100560,2163.551255631567
100561,2163.551255631567
100562,2163.551255631567
100563,2163.551255631567
100564,2163.551255631567
100565,2163.551255631567
100566,2163.551255631567
100567,2163.551255631567
100568,2163.551255631567
100569,2163.551255631567
100570,2163.551255631567
100571,2163.551255631567
100572,2163.551255631567
100573,2163.551255631567
100574,2163.551255631567
100575,2163.551255631567
100576,2163.551255631567
100577,2163.551255631567
100578,2163.551255631567
100579,2163.551255631567
100580,2163.551255631567
100581,2163.551255631567
100582,2163.551255631567
100583,2163.551255631567
100584,2163.551255631567
100585,2163.551255631567
100586,2163.551255631567
100587,2163.551255631567
100588,2163.551255631567
100589,2163.551255631567
100590,2163.551255631567
100591,2163.551255631567
100592,2163.551255631567
100593,2163.551255631567
100594,2163.551255631567
100595,2163.551255631567
100596,2163.551255631567
100597,2163.551255631567
100598,2163.551255631567
100599,2163.551255631567
100600,2163.551255631567
100601,2163.551255631567
100602,2163.551255631567
100603,2163.551255631567
100604,2163.551255631567
100605,2163.551255631567
100606,2163.551255631567
100607,2163.551255631567
100608,2163.551255631567
100609,2163.551255631567
100610,2163.551255631567
100611,2163.551255631567
100612,2163.551255631567
100613,2163.551255631567
100614,2163.551255631567
100615,2163.551255631567
100616,2163.551255631567
100617,2163.551255631567
100618,2163.551255631567
100619,2163.551255631567
100620,2163.551255631567
100621,2163.551255631567
100622,2163.551255631567
100623,2163.551255631567
100624,2163.551255631567
100625,2163.551255631567
100626,2163.551255631567
100627,2163.551255631567
100628,2163.551255631567
100629,2163.551255631567
100630,2163.551255631567
100631,2163.551255631567
100632,2163.551255631567
100633,2163.551255631567
100634,2163.551255631567
100635,2163.551255631567
100636,2163.551255631567
100637,2163.551255631567
100638,2163.551255631567
100639,2163.551255631567
100640,2163.551255631567
100641,2163.551255631567
100642,2163.551255631567
100643,2163.551255631567
100644,2163.551255631567
100645,2163.551255631567
100646,2163.551255631567
100647,2163.551255631567
100648,2163.551255631567
100649,2163.551255631567
100650,2163.551255631567
100651,2163.551255631567
100652,2163.551255631567
100653,2163.551255631567
100654,2163.551255631567
100655,2163.551255631567
100656,2163.551255631567
100657,2163.551255631567
100658,2163.551255631567
100659,2163.551255631567
100660,2163.551255631567
100661,2163.551255631567
100662,2163.551255631567
100663,2163.551255631567
100664,2163.551255631567
100665,2163.551255631567
100666,2163.551255631567
100667,2163.551255631567
100668,2163.551255631567
100669,2163.551255631567
100670,2163.551255631567
100671,2163.551255631567
100672,2163.551255631567
100673,2163.551255631567
100674,2163.551255631567
100675,2163.551255631567
100676,2163.551255631567
100677,2163.551255631567
100678,2163.551255631567
100679,2163.551255631567
100680,2163.551255631567
100681,2163.551255631567
100682,2163.551255631567
100683,2163.551255631567
100684,2163.551255631567
100685,2163.551255631567
100686,2163.551255631567
100687,2163.551255631567
100688,2163.551255631567
100689,2163.551255631567
100690,2163.551255631567
100691,2163.551255631567
100692,2163.551255631567
100693,2163.551255631567
100694,2163.551255631567
100695,2163.551255631567
100696,2163.551255631567
100697,2163.551255631567
100698,2163.551255631567
100699,2163.551255631567
100700,2163.551255631567
100701,2163.551255631567
100702,2163.551255631567
100703,2163.551255631567
100704,2163.551255631567
100705,2163.551255631567
100706,2163.551255631567
100707,2163.551255631567
100708,2163.551255631567
100709,2163.551255631567
100710,2163.551255631567
100711,2163.551255631567
100712,2163.551255631567
100713,2163.551255631567
100714,2163.551255631567
100715,2163.551255631567
100716,2163.551255631567
100717,2163.551255631567
100718,2163.551255631567
100719,2163.551255631567
100720,2163.551255631567
100721,2163.551255631567
100722,2163.551255631567
100723,2163.551255631567
100724,2163.551255631567
100725,2163.551255631567
100726,2163.551255631567
100727,2163.551255631567
100728,2163.551255631567
100729,2163.551255631567
100730,2163.551255631567
100731,2163.551255631567
100732,2163.551255631567
100733,2163.551255631567
100734,2163.551255631567
100735,2163.551255631567
100736,2163.551255631567
100737,2163.551255631567
100738,2163.551255631567
100739,2163.551255631567
100740,2163.551255631567
100741,2163.551255631567
100742,2163.551255631567
100743,2163.551255631567
100744,2163.551255631567
100745,2163.551255631567
100746,2163.551255631567
100747,2163.551255631567
100748,2163.551255631567
100749,2163.551255631567
100750,2163.551255631567
100751,2163.551255631567
100752,2163.551255631567
100753,2163.551255631567
100754,2163.551255631567
100755,2163.551255631567
100756,2163.551255631567
100757,2163.551255631567
100758,2163.551255631567
100759,2163.551255631567
100760,2163.551255631567
100761,2163.551255631567
100762,2163.551255631567
100763,2163.551255631567
100764,2163.551255631567
100765,2163.551255631567
100766,2163.551255631567
100767,2163.551255631567
100768,2163.551255631567
100769,2163.551255631567
100770,2163.551255631567
100771,2163.551255631567
100772,2163.551255631567
100773,2163.551255631567
100774,2163.551255631567
100775,2163.551255631567
100776,2163.551255631567
100777,2163.551255631567
100778,2163.551255631567
100779,2163.551255631567
100780,2163.551255631567
100781,2163.551255631567
100782,2163.551255631567
100783,2163.551255631567
100784,2163.551255631567
100785,2163.551255631567
100786,2163.551255631567
100787,2163.551255631567
100788,2163.551255631567
100789,2163.551255631567
100790,2163.551255631567
100791,2163.551255631567
100792,2163.551255631567
100793,2163.551255631567
100794,2163.551255631567
100795,2163.551255631567
100796,2163.551255631567
100797,2163.551255631567
100798,2163.551255631567
100799,2163.551255631567
100800,2163.551255631567
100801,2163.551255631567
100802,2163.551255631567
100803,2163.551255631567
100804,2163.551255631567
100805,2163.551255631567
100806,2163.551255631567
100807,2163.551255631567
100808,2163.551255631567
100809,2163.551255631567
100810,2163.551255631567
100811,2163.551255631567
100812,2163.551255631567
100813,2163.551255631567
100814,2163.551255631567
100815,2163.551255631567
100816,2163.551255631567
100817,2163.551255631567
100818,2163.551255631567
100819,2163.551255631567
100820,2163.551255631567
100821,2163.551255631567
100822,2163.551255631567
100823,2163.551255631567
100824,2163.551255631567
100825,2163.551255631567
100826,2163.551255631567
100827,2163.551255631567
100828,2163.551255631567
100829,2163.551255631567
100830,2163.551255631567
100831,2163.551255631567
100832,2163.551255631567
100833,2163.551255631567
100834,2163.551255631567
100835,2163.551255631567
100836,2163.551255631567
100837,2163.551255631567
100838,2163.551255631567
100839,2163.551255631567
100840,2163.551255631567
100841,2163.551255631567
100842,2163.551255631567
100843,2163.551255631567
100844,2163.551255631567
100845,2163.551255631567
100846,2163.551255631567
100847,2163.551255631567
100848,2163.551255631567
100849,2163.551255631567
100850,2163.551255631567
100851,2163.551255631567
100852,2163.551255631567
100853,2163.551255631567
100854,2163.551255631567
100855,2163.551255631567
100856,2163.551255631567
100857,2163.551255631567
100858,2163.551255631567
100859,2163.551255631567
100860,2163.551255631567
100861,2163.551255631567
100862,2163.551255631567
100863,2163.551255631567
100864,2163.551255631567
100865,2163.551255631567
100866,2163.551255631567
100867,2163.551255631567
100868,2163.551255631567
100869,2163.551255631567
100870,2163.551255631567
100871,2163.551255631567
100872,2163.551255631567
100873,2163.551255631567
100874,2163.551255631567
100875,2163.551255631567
100876,2163.551255631567
100877,2163.551255631567
100878,2163.551255631567
100879,2163.551255631567
100880,2163.551255631567
100881,2163.551255631567
100882,2163.551255631567
100883,2163.551255631567
100884,2163.551255631567
100885,2163.551255631567
100886,2163.551255631567
100887,2163.551255631567
100888,2163.551255631567
100889,2163.551255631567
100890,2163.551255631567
100891,2163.551255631567
100892,2163.551255631567
100893,2163.551255631567
100894,2163.551255631567
100895,2163.551255631567
100896,2163.551255631567
100897,2163.551255631567
100898,2163.551255631567
100899,2163.551255631567
100900,2163.551255631567
100901,2163.551255631567
100902,2163.551255631567
100903,2163.551255631567
100904,2163.551255631567
100905,2163.551255631567
100906,2163.551255631567
100907,2163.551255631567
100908,2163.551255631567
100909,2163.551255631567
100910,2163.551255631567
100911,2163.551255631567
100912,2163.551255631567
100913,2163.551255631567
100914,2163.551255631567
100915,2163.551255631567
100916,2163.551255631567
100917,2163.551255631567
100918,2163.551255631567
100919,2163.551255631567
100920,2163.551255631567
100921,2163.551255631567
100922,2163.551255631567
100923,2163.551255631567
100924,2163.551255631567
100925,2163.551255631567
100926,2163.551255631567
100927,2163.551255631567
100928,2163.551255631567
100929,2163.551255631567
100930,2163.551255631567
100931,2163.551255631567
100932,2163.551255631567
100933,2163.551255631567
100934,2163.551255631567
100935,2163.551255631567
100936,2163.551255631567
100937,2163.551255631567
100938,2163.551255631567
100939,2163.551255631567
100940,2163.551255631567
100941,2163.551255631567
100942,2163.551255631567
100943,2163.551255631567
100944,2163.551255631567
100945,2163.551255631567
100946,2163.551255631567
100947,2163.551255631567
100948,2163.551255631567
100949,2163.551255631567
100950,2163.551255631567
100951,2163.551255631567
100952,2163.551255631567
100953,2163.551255631567
100954,2163.551255631567
100955,2163.551255631567
100956,2163.551255631567
100957,2163.551255631567
100958,2163.551255631567
100959,2163.551255631567
100960,2163.551255631567
100961,2163.551255631567
100962,2163.551255631567
100963,2163.551255631567
100964,2163.551255631567
100965,2163.551255631567
100966,2163.551255631567
100967,2163.551255631567
100968,2163.551255631567
100969,2163.551255631567
100970,2163.551255631567
100971,2163.551255631567
100972,2163.551255631567
100973,2163.551255631567
100974,2163.551255631567
100975,2163.551255631567
100976,2163.551255631567
100977,2163.551255631567
100978,2163.551255631567
100979,2163.551255631567
100980,2163.551255631567
100981,2163.551255631567
100982,2163.551255631567
100983,2163.551255631567
100984,2163.551255631567
100985,2163.551255631567
100986,2163.551255631567
100987,2163.551255631567
100988,2163.551255631567
100989,2163.551255631567
100990,2163.551255631567
100991,2163.551255631567
100992,2163.551255631567
100993,2163.551255631567
100994,2163.551255631567
100995,2163.551255631567
100996,2163.551255631567
100997,2163.551255631567
100998,2163.551255631567
100999,2163.551255631567
101000,2163.551255631567
101001,2163.551255631567
101002,2163.551255631567
101003,2163.551255631567
101004,2163.551255631567
101005,2163.551255631567
101006,2163.551255631567
101007,2163.551255631567
101008,2163.551255631567
101009,2163.551255631567
101010,2163.551255631567
101011,2163.551255631567
101012,2163.551255631567
101013,2163.551255631567
101014,2163.551255631567
101015,2163.551255631567
101016,2163.551255631567
101017,2163.551255631567
101018,2163.551255631567
101019,2163.551255631567
101020,2163.551255631567
101021,2163.551255631567
101022,2163.551255631567
101023,2163.551255631567
101024,2163.551255631567
101025,2163.551255631567
101026,2163.551255631567
101027,2163.551255631567
101028,2163.551255631567
101029,2163.551255631567
101030,2163.551255631567
101031,2163.551255631567
101032,2163.551255631567
101033,2163.551255631567
101034,2163.551255631567
101035,2163.551255631567
101036,2163.551255631567
101037,2163.551255631567
101038,2163.551255631567
101039,2163.551255631567
101040,2163.551255631567
101041,2163.551255631567
101042,2163.551255631567
101043,2163.551255631567
101044,2163.551255631567
101045,2163.551255631567
101046,2163.551255631567
101047,2163.551255631567
101048,2163.551255631567
101049,2163.551255631567
101050,2163.551255631567
101051,2163.551255631567
101052,2163.551255631567
101053,2163.551255631567
101054,2163.551255631567
101055,2163.551255631567
101056,2163.551255631567
101057,2163.551255631567
101058,2163.551255631567
101059,2163.551255631567
101060,2163.551255631567
101061,2163.551255631567
101062,2163.551255631567
101063,2163.551255631567
101064,2163.551255631567
101065,2163.551255631567
101066,2163.551255631567
101067,2163.551255631567
101068,2163.551255631567
101069,2163.551255631567
101070,2163.551255631567
101071,2163.551255631567
101072,2163.551255631567
101073,2163.551255631567
101074,2163.551255631567
101075,2163.551255631567
101076,2163.551255631567
101077,2163.551255631567
101078,2163.551255631567
101079,2163.551255631567
101080,2163.551255631567
101081,2163.551255631567
101082,2163.551255631567
101083,2163.551255631567
101084,2163.551255631567
101085,2163.551255631567
101086,2163.551255631567
101087,2163.551255631567
101088,2163.551255631567
101089,2163.551255631567
101090,2163.551255631567
101091,2163.551255631567
101092,2163.551255631567
101093,2163.551255631567
101094,2163.551255631567
101095,2163.551255631567
101096,2163.551255631567
101097,2163.551255631567
101098,2163.551255631567
101099,2163.551255631567
101100,2163.551255631567
101101,2163.551255631567
101102,2163.551255631567
101103,2163.551255631567
101104,2163.551255631567
101105,2163.551255631567
101106,2163.551255631567
101107,2163.551255631567
101108,2163.551255631567
101109,2163.551255631567
101110,2163.551255631567
101111,2163.551255631567
101112,2163.551255631567
101113,2163.551255631567
101114,2163.551255631567
101115,2163.551255631567
101116,2163.551255631567
101117,2163.551255631567
101118,2163.551255631567
101119,2163.551255631567
101120,2163.551255631567
101121,2163.551255631567
101122,2163.551255631567
101123,2163.551255631567
101124,2163.551255631567
101125,2163.551255631567
101126,2163.551255631567
101127,2163.551255631567
101128,2163.551255631567
101129,2163.551255631567
101130,2163.551255631567
101131,2163.551255631567
101132,2163.551255631567
101133,2163.551255631567
101134,2163.551255631567
101135,2163.551255631567
101136,2163.551255631567
101137,2163.551255631567
101138,2163.551255631567
101139,2163.551255631567
101140,2163.551255631567
101141,2163.551255631567
101142,2163.551255631567
101143,2163.551255631567
101144,2163.551255631567
101145,2163.551255631567
101146,2163.551255631567
101147,2163.551255631567
101148,2163.551255631567
101149,2163.551255631567
101150,2163.551255631567
101151,2163.551255631567
101152,2163.551255631567
101153,2163.551255631567
101154,2163.551255631567
101155,2163.551255631567
101156,2163.551255631567
101157,2163.551255631567
101158,2163.551255631567
101159,2163.551255631567
101160,2163.551255631567
101161,2163.551255631567
101162,2163.551255631567
101163,2163.551255631567
101164,2163.551255631567
101165,2163.551255631567
101166,2163.551255631567
101167,2163.551255631567
101168,2163.551255631567
101169,2163.551255631567
101170,2163.551255631567
101171,2163.551255631567
101172,2163.551255631567
101173,2163.551255631567
101174,2163.551255631567
101175,2163.551255631567
101176,2163.551255631567
101177,2163.551255631567
101178,2163.551255631567
101179,2163.551255631567
101180,2163.551255631567
101181,2163.551255631567
101182,2163.551255631567
101183,2163.551255631567
101184,2163.551255631567
101185,2163.551255631567
101186,2163.551255631567
101187,2163.551255631567
101188,2163.551255631567
101189,2163.551255631567
101190,2163.551255631567
101191,2163.551255631567
101192,2163.551255631567
101193,2163.551255631567
101194,2163.551255631567
101195,2163.551255631567
101196,2163.551255631567
101197,2163.551255631567
101198,2163.551255631567
101199,2163.551255631567
101200,2163.551255631567
101201,2163.551255631567
101202,2163.551255631567
101203,2163.551255631567
101204,2163.551255631567
101205,2163.551255631567
101206,2163.551255631567
101207,2163.551255631567
101208,2163.551255631567
101209,2163.551255631567
101210,2163.551255631567
101211,2163.551255631567
101212,2163.551255631567
101213,2163.551255631567
101214,2163.551255631567
101215,2163.551255631567
101216,2163.551255631567
101217,2163.551255631567
101218,2163.551255631567
101219,2163.551255631567
101220,2163.551255631567
101221,2163.551255631567
101222,2163.551255631567
101223,2163.551255631567
101224,2163.551255631567
101225,2163.551255631567
101226,2163.551255631567
101227,2163.551255631567
101228,2163.551255631567
101229,2163.551255631567
101230,2163.551255631567
101231,2163.551255631567
101232,2163.551255631567
101233,2163.551255631567
101234,2163.551255631567
101235,2163.551255631567
101236,2163.551255631567
101237,2163.551255631567
101238,2163.551255631567
101239,2163.551255631567
101240,2163.551255631567
101241,2163.551255631567
101242,2163.551255631567
101243,2163.551255631567
101244,2163.551255631567
101245,2163.551255631567
101246,2163.551255631567
101247,2163.551255631567
101248,2163.551255631567
101249,2163.551255631567
101250,2163.551255631567
101251,2163.551255631567
101252,2163.551255631567
101253,2163.551255631567
101254,2163.551255631567
101255,2163.551255631567
101256,2163.551255631567
101257,2163.551255631567
101258,2163.551255631567
101259,2163.551255631567
101260,2163.551255631567
101261,2163.551255631567
101262,2163.551255631567
101263,2163.551255631567
101264,2163.551255631567
101265,2163.551255631567
101266,2163.551255631567
101267,2163.551255631567
101268,2163.551255631567
101269,2163.551255631567
101270,2163.551255631567
101271,2163.551255631567
101272,2163.551255631567
101273,2163.551255631567
101274,2163.551255631567
101275,2163.551255631567
101276,2163.551255631567
101277,2163.551255631567
101278,2163.551255631567
101279,2163.551255631567
101280,2163.551255631567
101281,2163.551255631567
101282,2163.551255631567
101283,2163.551255631567
101284,2163.551255631567
101285,2163.551255631567
101286,2163.551255631567
101287,2163.551255631567
101288,2163.551255631567
101289,2163.551255631567
101290,2163.551255631567
101291,2163.551255631567
101292,2163.551255631567
101293,2163.551255631567
101294,2163.551255631567
101295,2163.551255631567
101296,2163.551255631567
101297,2163.551255631567
101298,2163.551255631567
101299,2163.551255631567
101300,2163.551255631567
101301,2163.551255631567
101302,2163.551255631567
101303,2163.551255631567
101304,2163.551255631567
101305,2163.551255631567
101306,2163.551255631567
101307,2163.551255631567
101308,2163.551255631567
101309,2163.551255631567
101310,2163.551255631567
101311,2163.551255631567
101312,2163.551255631567
101313,2163.551255631567
101314,2163.551255631567
101315,2163.551255631567
101316,2163.551255631567
101317,2163.551255631567
101318,2163.551255631567
101319,2163.551255631567
101320,2163.551255631567
101321,2163.551255631567
101322,2163.551255631567
101323,2163.551255631567
101324,2163.551255631567
101325,2163.551255631567
101326,2163.551255631567
101327,2163.551255631567
101328,2163.551255631567
101329,2163.551255631567
101330,2163.551255631567
101331,2163.551255631567
101332,2163.551255631567
101333,2163.551255631567
101334,2163.551255631567
101335,2163.551255631567
101336,2163.551255631567
101337,2163.551255631567
101338,2163.551255631567
101339,2163.551255631567
101340,2163.551255631567
101341,2163.551255631567
101342,2163.551255631567
101343,2163.551255631567
101344,2163.551255631567
101345,2163.551255631567
101346,2163.551255631567
101347,2163.551255631567
101348,2163.551255631567
101349,2163.551255631567
101350,2163.551255631567
101351,2163.551255631567
101352,2163.551255631567
101353,2163.551255631567
101354,2163.551255631567
101355,2163.551255631567
101356,2163.551255631567
101357,2163.551255631567
101358,2163.551255631567
101359,2163.551255631567
101360,2163.551255631567
101361,2163.551255631567
101362,2163.551255631567
101363,2163.551255631567
101364,2163.551255631567
101365,2163.551255631567
101366,2163.551255631567
101367,2163.551255631567
101368,2163.551255631567
101369,2163.551255631567
101370,2163.551255631567
101371,2163.551255631567
101372,2163.551255631567
101373,2163.551255631567
101374,2163.551255631567
101375,2163.551255631567
101376,2163.551255631567
101377,2163.551255631567
101378,2163.551255631567
101379,2163.551255631567
101380,2163.551255631567
101381,2163.551255631567
101382,2163.551255631567
101383,2163.551255631567
101384,2163.551255631567
101385,2163.551255631567
101386,2163.551255631567
101387,2163.551255631567
101388,2163.551255631567
101389,2163.551255631567
101390,2163.551255631567
101391,2163.551255631567
101392,2163.551255631567
101393,2163.551255631567
101394,2163.551255631567
101395,2163.551255631567
101396,2163.551255631567
101397,2163.551255631567
101398,2163.551255631567
101399,2163.551255631567
101400,2163.551255631567
101401,2163.551255631567
101402,2163.551255631567
101403,2163.551255631567
101404,2163.551255631567
101405,2163.551255631567
101406,2163.551255631567
101407,2163.551255631567
101408,2163.551255631567
101409,2163.551255631567
101410,2163.551255631567
101411,2163.551255631567
101412,2163.551255631567
101413,2163.551255631567
101414,2163.551255631567
101415,2163.551255631567
101416,2163.551255631567
101417,2163.551255631567
101418,2163.551255631567
101419,2163.551255631567
101420,2163.551255631567
101421,2163.551255631567
101422,2163.551255631567
101423,2163.551255631567
101424,2163.551255631567
101425,2163.551255631567
101426,2163.551255631567
101427,2163.551255631567
101428,2163.551255631567
101429,2163.551255631567
101430,2163.551255631567
101431,2163.551255631567
101432,2163.551255631567
101433,2163.551255631567
101434,2163.551255631567
101435,2163.551255631567
101436,2163.551255631567
101437,2163.551255631567
101438,2163.551255631567
101439,2163.551255631567
101440,2163.551255631567
101441,2163.551255631567
101442,2163.551255631567
101443,2163.551255631567
101444,2163.551255631567
101445,2163.551255631567
101446,2163.551255631567
101447,2163.551255631567
101448,2163.551255631567
101449,2163.551255631567
101450,2163.551255631567
101451,2163.551255631567
101452,2163.551255631567
101453,2163.551255631567
101454,2163.551255631567
101455,2163.551255631567
101456,2163.551255631567
101457,2163.551255631567
101458,2163.551255631567
101459,2163.551255631567
101460,2163.551255631567
101461,2163.551255631567
101462,2163.551255631567
101463,2163.551255631567
101464,2163.551255631567
101465,2163.551255631567
101466,2163.551255631567
101467,2163.551255631567
101468,2163.551255631567
101469,2163.551255631567
101470,2163.551255631567
101471,2163.551255631567
101472,2163.551255631567
101473,2163.551255631567
101474,2163.551255631567
101475,2163.551255631567
101476,2163.551255631567
101477,2163.551255631567
101478,2163.551255631567
101479,2163.551255631567
101480,2163.551255631567
101481,2163.551255631567
101482,2163.551255631567
101483,2163.551255631567
101484,2163.551255631567
101485,2163.551255631567
101486,2163.551255631567
101487,2163.551255631567
101488,2163.551255631567
101489,2163.551255631567
101490,2163.551255631567
101491,2163.551255631567
101492,2163.551255631567
101493,2163.551255631567
101494,2163.551255631567
101495,2163.551255631567
101496,2163.551255631567
101497,2163.551255631567
101498,2163.551255631567
101499,2163.551255631567
101500,2163.551255631567
101501,2163.551255631567
101502,2163.551255631567
101503,2163.551255631567
101504,2163.551255631567
101505,2163.551255631567
101506,2163.551255631567
101507,2163.551255631567
101508,2163.551255631567
101509,2163.551255631567
101510,2163.551255631567
101511,2163.551255631567
101512,2163.551255631567
101513,2163.551255631567
101514,2163.551255631567
101515,2163.551255631567
101516,2163.551255631567
101517,2163.551255631567
101518,2163.551255631567
101519,2163.551255631567
101520,2163.551255631567
101521,2163.551255631567
101522,2163.551255631567
101523,2163.551255631567
101524,2163.551255631567
101525,2163.551255631567
101526,2163.551255631567
101527,2163.551255631567
101528,2163.551255631567
101529,2163.551255631567
101530,2163.551255631567
101531,2163.551255631567
101532,2163.551255631567
101533,2163.551255631567
101534,2163.551255631567
101535,2163.551255631567
101536,2163.551255631567
101537,2163.551255631567
101538,2163.551255631567
101539,2163.551255631567
101540,2163.551255631567
101541,2163.551255631567
101542,2163.551255631567
101543,2163.551255631567
101544,2163.551255631567
101545,2163.551255631567
101546,2163.551255631567
101547,2163.551255631567
101548,2163.551255631567
101549,2163.551255631567
101550,2163.551255631567
101551,2163.551255631567
101552,2163.551255631567
101553,2163.551255631567
101554,2163.551255631567
101555,2163.551255631567
101556,2163.551255631567
101557,2163.551255631567
101558,2163.551255631567
101559,2163.551255631567
101560,2163.551255631567
101561,2163.551255631567
101562,2163.551255631567
101563,2163.551255631567
101564,2163.551255631567
101565,2163.551255631567
101566,2163.551255631567
101567,2163.551255631567
101568,2163.551255631567
101569,2163.551255631567
101570,2163.551255631567
101571,2163.551255631567
101572,2163.551255631567
101573,2163.551255631567
101574,2163.551255631567
101575,2163.551255631567
101576,2163.551255631567
101577,2163.551255631567
101578,2163.551255631567
101579,2163.551255631567
101580,2163.551255631567
101581,2163.551255631567
101582,2163.551255631567
101583,2163.551255631567
101584,2163.551255631567
101585,2163.551255631567
101586,2163.551255631567
101587,2163.551255631567
101588,2163.551255631567
101589,2163.551255631567
101590,2163.551255631567
101591,2163.551255631567
101592,2163.551255631567
101593,2163.551255631567
101594,2163.551255631567
101595,2163.551255631567
101596,2163.551255631567
101597,2163.551255631567
101598,2163.551255631567
101599,2163.551255631567
101600,2163.551255631567
101601,2163.551255631567
101602,2163.551255631567
101603,2163.551255631567
101604,2163.551255631567
101605,2163.551255631567
101606,2163.551255631567
101607,2163.551255631567
101608,2163.551255631567
101609,2163.551255631567
101610,2163.551255631567
101611,2163.551255631567
101612,2163.551255631567
101613,2163.551255631567
101614,2163.551255631567
101615,2163.551255631567
101616,2163.551255631567
101617,2163.551255631567
101618,2163.551255631567
101619,2163.551255631567
101620,2163.551255631567
101621,2163.551255631567
101622,2163.551255631567
101623,2163.551255631567
101624,2163.551255631567
101625,2163.551255631567
101626,2163.551255631567
101627,2163.551255631567
101628,2163.551255631567
101629,2163.551255631567
101630,2163.551255631567
101631,2163.551255631567
101632,2163.551255631567
101633,2163.551255631567
101634,2163.551255631567
101635,2163.551255631567
101636,2163.551255631567
101637,2163.551255631567
101638,2163.551255631567
101639,2163.551255631567
101640,2163.551255631567
101641,2163.551255631567
101642,2163.551255631567
101643,2163.551255631567
101644,2163.551255631567
101645,2163.551255631567
101646,2163.551255631567
101647,2163.551255631567
101648,2163.551255631567
101649,2163.551255631567
101650,2163.551255631567
101651,2163.551255631567
101652,2163.551255631567
101653,2163.551255631567
101654,2163.551255631567
101655,2163.551255631567
101656,2163.551255631567
101657,2163.551255631567
101658,2163.551255631567
101659,2163.551255631567
101660,2163.551255631567
101661,2163.551255631567
101662,2163.551255631567
101663,2163.551255631567
101664,2163.551255631567
101665,2163.551255631567
101666,2163.551255631567
101667,2163.551255631567
101668,2163.551255631567
101669,2163.551255631567
101670,2163.551255631567
101671,2163.551255631567
101672,2163.551255631567
101673,2163.551255631567
101674,2163.551255631567
101675,2163.551255631567
101676,2163.551255631567
101677,2163.551255631567
101678,2163.551255631567
101679,2163.551255631567
101680,2163.551255631567
101681,2163.551255631567
101682,2163.551255631567
101683,2163.551255631567
101684,2163.551255631567
101685,2163.551255631567
101686,2163.551255631567
101687,2163.551255631567
101688,2163.551255631567
101689,2163.551255631567
101690,2163.551255631567
101691,2163.551255631567
101692,2163.551255631567
101693,2163.551255631567
101694,2163.551255631567
101695,2163.551255631567
101696,2163.551255631567
101697,2163.551255631567
101698,2163.551255631567
101699,2163.551255631567
101700,2163.551255631567
101701,2163.551255631567
101702,2163.551255631567
101703,2163.551255631567
101704,2163.551255631567
101705,2163.551255631567
101706,2163.551255631567
101707,2163.551255631567
101708,2163.551255631567
101709,2163.551255631567
101710,2163.551255631567
101711,2163.551255631567
101712,2163.551255631567
101713,2163.551255631567
101714,2163.551255631567
101715,2163.551255631567
101716,2163.551255631567
101717,2163.551255631567
101718,2163.551255631567
101719,2163.551255631567
101720,2163.551255631567
101721,2163.551255631567
101722,2163.551255631567
101723,2163.551255631567
101724,2163.551255631567
101725,2163.551255631567
101726,2163.551255631567
101727,2163.551255631567
101728,2163.551255631567
101729,2163.551255631567
101730,2163.551255631567
101731,2163.551255631567
101732,2163.551255631567
101733,2163.551255631567
101734,2163.551255631567
101735,2163.551255631567
101736,2163.551255631567
101737,2163.551255631567
101738,2163.551255631567
101739,2163.551255631567
101740,2163.551255631567
101741,2163.551255631567
101742,2163.551255631567
101743,2163.551255631567
101744,2163.551255631567
101745,2163.551255631567
101746,2163.551255631567
101747,2163.551255631567
101748,2163.551255631567
101749,2163.551255631567
101750,2163.551255631567
101751,2163.551255631567
101752,2163.551255631567
101753,2163.551255631567
101754,2163.551255631567
101755,2163.551255631567
101756,2163.551255631567
101757,2163.551255631567
101758,2163.551255631567
101759,2163.551255631567
101760,2163.551255631567
101761,2163.551255631567
101762,2163.551255631567
101763,2163.551255631567
101764,2163.551255631567
101765,2163.551255631567
101766,2163.551255631567
101767,2163.551255631567
101768,2163.551255631567
